datetime,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS2M
2017-06-18 16:00:00,320.17,23.26,20.65,2.29
2017-06-18 17:00:00,112.2,20.62,31.01,2.08
2017-06-18 18:00:00,0.0,17.35,46.32,1.53
2017-06-18 19:00:00,0.0,14.87,60.54,1.45
2017-06-18 20:00:00,0.0,13.22,71.73,1.18
2017-06-18 21:00:00,0.0,12.5,80.71,1.22
2017-06-18 22:00:00,0.0,11.99,86.92,1.05
2017-06-18 23:00:00,0.0,11.64,91.24,0.77
2017-06-19 00:00:00,0.0,11.3,94.4,0.63
2017-06-19 01:00:00,0.0,10.92,96.04,0.57
2017-06-19 02:00:00,0.0,10.65,97.01,0.55
2017-06-19 03:00:00,0.0,10.38,97.64,0.57
2017-06-19 04:00:00,0.0,10.04,97.98,0.59
2017-06-19 05:00:00,36.83,10.37,94.58,0.77
2017-06-19 06:00:00,178.4,12.12,82.43,1.06
2017-06-19 07:00:00,367.83,15.28,54.52,1.31
2017-06-19 08:00:00,616.4,18.53,31.85,1.76
2017-06-19 09:00:00,826.0,20.74,25.43,2.12
2017-06-19 10:00:00,944.25,22.54,22.55,2.37
2017-06-19 11:00:00,1024.7,23.8,21.41,2.51
2017-06-19 12:00:00,966.85,24.5,21.4,2.56
2017-06-19 13:00:00,851.2,24.63,22.34,2.68
2017-06-19 14:00:00,686.95,24.23,23.97,2.97
2017-06-19 15:00:00,482.25,23.09,26.89,3.32
2017-06-19 16:00:00,280.25,21.04,32.96,3.53
2017-06-19 17:00:00,101.9,18.41,43.09,3.35
2017-06-19 18:00:00,0.0,15.7,56.81,2.76
2017-06-19 19:00:00,0.0,14.05,66.93,2.46
2017-06-19 20:00:00,0.0,12.78,76.53,1.98
2017-06-19 21:00:00,0.0,11.8,84.74,1.52
2017-06-19 22:00:00,0.0,11.07,90.1,1.37
2017-06-19 23:00:00,0.0,10.83,91.32,1.49
2017-06-20 00:00:00,0.0,10.5,92.17,1.54
2017-06-20 01:00:00,0.0,9.95,92.97,1.52
2017-06-20 02:00:00,0.0,9.27,94.66,1.25
2017-06-20 03:00:00,0.0,8.89,95.35,1.19
2017-06-20 04:00:00,0.0,8.66,96.32,1.19
2017-06-20 05:00:00,50.72,9.12,93.32,1.6
2017-06-20 06:00:00,277.92,11.19,78.44,2.05
2017-06-20 07:00:00,524.83,14.57,54.3,2.45
2017-06-20 08:00:00,736.55,17.41,40.57,2.65
2017-06-20 09:00:00,898.45,19.67,33.65,2.84
2017-06-20 10:00:00,991.8,21.53,29.26,3.04
2017-06-20 11:00:00,938.58,22.83,26.85,3.2
2017-06-20 12:00:00,798.5,23.52,25.94,3.26
2017-06-20 13:00:00,619.25,23.59,26.38,3.23
2017-06-20 14:00:00,470.0,22.98,28.38,3.25
2017-06-20 15:00:00,354.4,21.68,32.04,3.27
2017-06-20 16:00:00,210.75,19.77,37.95,3.24
2017-06-20 17:00:00,87.55,17.44,46.51,3.08
2017-06-20 18:00:00,0.0,15.21,56.95,2.61
2017-06-20 19:00:00,0.0,13.79,65.63,2.28
2017-06-20 20:00:00,0.0,12.41,75.17,1.69
2017-06-20 21:00:00,0.0,11.22,84.47,1.22
2017-06-20 22:00:00,0.0,10.48,90.96,1.02
2017-06-20 23:00:00,0.0,10.14,93.95,0.99
2017-06-21 00:00:00,0.0,9.63,96.35,0.83
2017-06-21 01:00:00,0.0,9.21,97.02,0.58
2017-06-21 02:00:00,0.0,9.0,94.97,0.61
2017-06-21 03:00:00,0.0,8.47,93.4,0.58
2017-06-21 04:00:00,0.0,7.75,94.38,0.36
2017-06-21 05:00:00,52.33,8.47,88.09,0.59
2017-06-21 06:00:00,262.58,11.98,67.91,1.48
2017-06-21 07:00:00,511.02,15.52,50.72,1.79
2017-06-21 08:00:00,721.95,18.32,40.49,1.9
2017-06-21 09:00:00,817.5,20.58,34.69,2.06
2017-06-21 10:00:00,918.65,22.47,31.1,2.14
2017-06-21 11:00:00,967.42,23.83,29.19,2.1
2017-06-21 12:00:00,793.8,24.53,28.44,1.96
2017-06-21 13:00:00,737.67,24.78,28.38,1.75
2017-06-21 14:00:00,570.78,24.73,28.64,1.64
2017-06-21 15:00:00,380.52,23.77,30.61,1.65
2017-06-21 16:00:00,236.3,22.28,34.56,1.68
2017-06-21 17:00:00,81.9,20.14,43.14,1.55
2017-06-21 18:00:00,0.0,17.91,54.79,1.08
2017-06-21 19:00:00,0.0,16.51,59.52,1.01
2017-06-21 20:00:00,0.0,15.25,65.31,0.8
2017-06-21 21:00:00,0.0,14.06,70.72,0.56
2017-06-21 22:00:00,0.0,12.86,75.85,0.38
2017-06-21 23:00:00,0.0,11.92,79.97,0.25
2017-06-22 00:00:00,0.0,11.29,83.15,0.31
2017-06-22 01:00:00,0.0,10.85,85.58,0.39
2017-06-22 02:00:00,0.0,10.5,87.39,0.43
2017-06-22 03:00:00,0.0,10.3,88.75,0.43
2017-06-22 04:00:00,0.0,10.12,89.94,0.38
2017-06-22 05:00:00,40.0,10.98,86.5,0.38
2017-06-22 06:00:00,205.35,14.44,70.33,0.84
2017-06-22 07:00:00,402.33,18.29,50.99,1.43
2017-06-22 08:00:00,596.47,21.03,39.17,1.86
2017-06-22 09:00:00,748.35,23.07,32.36,1.97
2017-06-22 10:00:00,865.0,24.81,28.11,1.86
2017-06-22 11:00:00,913.28,26.11,25.59,1.68
2017-06-22 12:00:00,823.53,26.87,24.58,1.48
2017-06-22 13:00:00,609.5,26.97,24.95,1.37
2017-06-22 14:00:00,466.27,26.22,26.76,1.47
2017-06-22 15:00:00,331.0,24.87,29.48,1.68
2017-06-22 16:00:00,195.02,23.22,32.85,1.74
2017-06-22 17:00:00,76.85,21.25,38.28,1.53
2017-06-22 18:00:00,0.0,18.32,51.12,0.77
2017-06-22 19:00:00,0.0,16.34,59.7,0.5
2017-06-22 20:00:00,0.0,14.86,65.82,0.37
2017-06-22 21:00:00,0.0,13.97,69.68,0.32
2017-06-22 22:00:00,0.0,13.32,72.99,0.3
2017-06-22 23:00:00,0.0,12.68,77.12,0.36
2017-06-23 00:00:00,0.0,12.01,82.22,0.49
2017-06-23 01:00:00,0.0,11.72,84.8,0.56
2017-06-23 02:00:00,0.0,11.32,86.43,0.6
2017-06-23 03:00:00,0.0,10.73,88.6,0.69
2017-06-23 04:00:00,0.0,10.05,92.07,0.77
2017-06-23 05:00:00,42.12,10.71,89.16,0.74
2017-06-23 06:00:00,237.35,14.4,72.18,1.44
2017-06-23 07:00:00,478.35,18.45,47.64,1.66
2017-06-23 08:00:00,710.15,21.77,29.92,1.85
2017-06-23 09:00:00,852.7,24.09,21.67,2.25
2017-06-23 10:00:00,974.4,25.81,17.76,2.54
2017-06-23 11:00:00,1032.8,27.09,15.7,2.74
2017-06-23 12:00:00,1019.08,27.88,14.6,2.86
2017-06-23 13:00:00,880.88,28.07,14.4,2.93
2017-06-23 14:00:00,702.53,27.77,14.58,3.07
2017-06-23 15:00:00,501.45,26.7,15.69,3.11
2017-06-23 16:00:00,294.33,24.91,18.28,3.03
2017-06-23 17:00:00,107.43,21.94,27.52,2.52
2017-06-23 18:00:00,0.0,18.07,41.18,1.71
2017-06-23 19:00:00,0.0,15.69,51.26,1.25
2017-06-23 20:00:00,0.0,14.05,60.43,0.9
2017-06-23 21:00:00,0.0,12.89,68.72,0.68
2017-06-23 22:00:00,0.0,12.12,75.8,0.56
2017-06-23 23:00:00,0.0,11.81,81.17,0.5
2017-06-24 00:00:00,0.0,11.81,85.12,0.48
2017-06-24 01:00:00,0.0,11.72,87.81,0.38
2017-06-24 02:00:00,0.0,11.57,89.27,0.21
2017-06-24 03:00:00,0.0,11.44,90.22,0.07
2017-06-24 04:00:00,0.0,11.01,92.49,0.31
2017-06-24 05:00:00,35.55,10.96,94.19,0.67
2017-06-24 06:00:00,179.77,13.47,83.42,1.15
2017-06-24 07:00:00,372.62,16.95,64.65,1.3
2017-06-24 08:00:00,527.38,19.85,49.63,1.44
2017-06-24 09:00:00,641.15,22.01,40.91,1.64
2017-06-24 10:00:00,730.5,23.03,37.39,1.77
2017-06-24 11:00:00,730.53,23.5,35.87,1.78
2017-06-24 12:00:00,660.0,23.09,37.26,1.68
2017-06-24 13:00:00,462.7,22.12,40.66,1.74
2017-06-24 14:00:00,261.4,20.82,46.09,1.96
2017-06-24 15:00:00,154.73,19.19,53.87,2.26
2017-06-24 16:00:00,109.3,17.55,63.15,2.48
2017-06-24 17:00:00,38.8,15.9,74.44,2.53
2017-06-24 18:00:00,0.0,14.64,85.04,2.38
2017-06-24 19:00:00,0.0,14.13,90.74,2.42
2017-06-24 20:00:00,0.0,13.8,93.28,2.46
2017-06-24 21:00:00,0.0,13.4,94.72,2.51
2017-06-24 22:00:00,0.0,13.18,94.08,2.37
2017-06-24 23:00:00,0.0,12.84,94.01,1.99
2017-06-25 00:00:00,0.0,12.48,94.41,1.53
2017-06-25 01:00:00,0.0,12.14,94.58,1.17
2017-06-25 02:00:00,0.0,11.82,94.78,0.95
2017-06-25 03:00:00,0.0,11.43,95.59,0.87
2017-06-25 04:00:00,0.0,11.13,96.38,0.87
2017-06-25 05:00:00,27.25,11.36,94.88,1.14
2017-06-25 06:00:00,149.23,12.64,87.42,1.45
2017-06-25 07:00:00,301.12,14.91,72.5,1.48
2017-06-25 08:00:00,404.45,17.41,58.41,1.52
2017-06-25 09:00:00,403.6,18.9,51.99,1.55
2017-06-25 10:00:00,424.83,19.22,50.74,1.53
2017-06-25 11:00:00,461.85,19.26,51.46,1.51
2017-06-25 12:00:00,450.88,19.16,52.78,1.46
2017-06-25 13:00:00,459.52,18.9,54.55,1.32
2017-06-25 14:00:00,358.25,18.49,56.95,1.23
2017-06-25 15:00:00,249.02,17.81,60.54,1.15
2017-06-25 16:00:00,133.68,16.82,66.02,1.0
2017-06-25 17:00:00,42.3,15.65,73.78,0.68
2017-06-25 18:00:00,0.0,14.35,83.9,0.21
2017-06-25 19:00:00,0.0,13.68,87.59,0.09
2017-06-25 20:00:00,0.0,13.52,87.41,0.23
2017-06-25 21:00:00,0.0,13.19,88.26,0.27
2017-06-25 22:00:00,0.0,12.65,91.11,0.15
2017-06-25 23:00:00,0.0,11.83,95.36,0.29
2017-06-26 00:00:00,0.0,11.29,97.52,0.36
2017-06-26 01:00:00,0.0,11.06,97.7,0.39
2017-06-26 02:00:00,0.0,10.98,97.27,0.35
2017-06-26 03:00:00,0.0,10.94,96.6,0.29
2017-06-26 04:00:00,0.0,10.78,96.43,0.23
2017-06-26 05:00:00,23.25,11.02,95.48,0.22
2017-06-26 06:00:00,120.95,13.28,83.63,0.6
2017-06-26 07:00:00,264.77,16.46,63.45,0.9
2017-06-26 08:00:00,401.95,19.57,47.9,0.85
2017-06-26 09:00:00,543.33,21.87,40.06,0.66
2017-06-26 10:00:00,635.55,23.18,36.77,0.44
2017-06-26 11:00:00,627.38,23.34,37.26,0.27
2017-06-26 12:00:00,512.83,22.91,39.87,0.3
2017-06-26 13:00:00,324.15,21.28,46.6,0.43
2017-06-26 14:00:00,301.15,19.38,55.44,0.54
2017-06-26 15:00:00,191.43,17.83,63.99,0.61
2017-06-26 16:00:00,111.2,16.58,71.96,0.64
2017-06-26 17:00:00,38.12,15.37,80.88,0.66
2017-06-26 18:00:00,0.0,14.41,89.25,0.75
2017-06-26 19:00:00,0.0,13.95,93.62,0.95
2017-06-26 20:00:00,0.0,13.65,95.81,0.96
2017-06-26 21:00:00,0.0,13.38,97.24,0.87
2017-06-26 22:00:00,0.0,13.19,97.98,0.77
2017-06-26 23:00:00,0.0,13.11,97.74,0.84
2017-06-27 00:00:00,0.0,13.08,97.17,0.97
2017-06-27 01:00:00,0.0,12.96,96.94,1.06
2017-06-27 02:00:00,0.0,12.74,97.03,1.04
2017-06-27 03:00:00,0.0,12.43,97.22,1.08
2017-06-27 04:00:00,0.0,12.09,97.26,1.1
2017-06-27 05:00:00,21.12,12.13,96.13,1.35
2017-06-27 06:00:00,113.4,12.98,90.8,1.63
2017-06-27 07:00:00,254.55,14.92,77.28,1.89
2017-06-27 08:00:00,452.23,17.3,61.52,2.05
2017-06-27 09:00:00,578.78,19.43,52.18,2.01
2017-06-27 10:00:00,643.08,20.59,48.15,1.92
2017-06-27 11:00:00,678.15,21.71,45.05,1.88
2017-06-27 12:00:00,608.67,21.68,45.51,1.83
2017-06-27 13:00:00,548.0,20.8,49.11,1.77
2017-06-27 14:00:00,457.85,19.53,54.45,1.71
2017-06-27 15:00:00,324.67,18.37,60.43,1.64
2017-06-27 16:00:00,195.48,17.2,67.59,1.54
2017-06-27 17:00:00,70.3,16.0,77.34,1.29
2017-06-27 18:00:00,0.0,14.97,86.68,1.01
2017-06-27 19:00:00,0.0,14.54,91.36,0.97
2017-06-27 20:00:00,0.0,14.26,93.06,1.05
2017-06-27 21:00:00,0.0,14.02,95.22,1.13
2017-06-27 22:00:00,0.0,13.87,96.21,1.25
2017-06-27 23:00:00,0.0,13.66,96.6,1.42
2017-06-28 00:00:00,0.0,13.29,96.75,1.58
2017-06-28 01:00:00,0.0,12.93,96.8,1.51
2017-06-28 02:00:00,0.0,12.63,96.83,1.25
2017-06-28 03:00:00,0.0,12.38,96.95,0.97
2017-06-28 04:00:00,0.0,12.1,97.35,0.72
2017-06-28 05:00:00,23.0,12.15,96.25,0.73
2017-06-28 06:00:00,108.97,13.22,90.86,0.83
2017-06-28 07:00:00,236.05,15.01,79.63,1.11
2017-06-28 08:00:00,352.77,16.98,66.19,1.34
2017-06-28 09:00:00,465.95,18.57,57.45,1.31
2017-06-28 10:00:00,518.88,19.48,53.16,1.12
2017-06-28 11:00:00,596.88,19.73,52.22,0.89
2017-06-28 12:00:00,504.83,19.58,53.25,0.61
2017-06-28 13:00:00,482.02,19.0,56.05,0.34
2017-06-28 14:00:00,200.77,18.28,59.8,0.24
2017-06-28 15:00:00,97.95,17.51,64.11,0.37
2017-06-28 16:00:00,63.45,16.62,69.66,0.6
2017-06-28 17:00:00,25.38,15.61,77.39,0.69
2017-06-28 18:00:00,0.0,14.58,86.29,0.65
2017-06-28 19:00:00,0.0,13.96,90.68,0.64
2017-06-28 20:00:00,0.0,13.54,92.56,0.67
2017-06-28 21:00:00,0.0,13.24,93.28,0.66
2017-06-28 22:00:00,0.0,12.86,93.72,0.66
2017-06-28 23:00:00,0.0,12.28,94.49,0.66
2017-06-29 00:00:00,0.0,11.75,95.49,0.59
2017-06-29 01:00:00,0.0,11.59,95.53,0.55
2017-06-29 02:00:00,0.0,11.58,95.05,0.51
2017-06-29 03:00:00,0.0,11.47,94.59,0.49
2017-06-29 04:00:00,0.0,11.11,95.09,0.53
2017-06-29 05:00:00,24.95,11.19,94.7,0.67
2017-06-29 06:00:00,123.72,13.12,86.25,0.99
2017-06-29 07:00:00,247.43,15.64,71.56,1.33
2017-06-29 08:00:00,409.75,18.3,57.93,1.52
2017-06-29 09:00:00,518.55,20.18,51.33,1.51
2017-06-29 10:00:00,574.53,20.93,49.27,1.37
2017-06-29 11:00:00,661.2,21.03,49.23,1.14
2017-06-29 12:00:00,556.3,20.74,50.95,0.82
2017-06-29 13:00:00,255.57,19.91,55.19,0.47
2017-06-29 14:00:00,164.18,19.02,59.93,0.11
2017-06-29 15:00:00,101.35,18.06,65.41,0.21
2017-06-29 16:00:00,65.18,17.0,71.96,0.31
2017-06-29 17:00:00,20.58,15.85,80.36,0.25
2017-06-29 18:00:00,0.0,14.76,88.91,0.22
2017-06-29 19:00:00,0.0,14.2,92.46,0.34
2017-06-29 20:00:00,0.0,13.47,95.86,0.56
2017-06-29 21:00:00,0.0,12.93,98.14,0.59
2017-06-29 22:00:00,0.0,12.61,99.31,0.57
2017-06-29 23:00:00,0.0,12.41,99.99,0.51
2017-06-30 00:00:00,0.0,12.27,100.0,0.5
2017-06-30 01:00:00,0.0,12.11,100.0,0.52
2017-06-30 02:00:00,0.0,11.89,100.0,0.51
2017-06-30 03:00:00,0.0,11.65,100.0,0.41
2017-06-30 04:00:00,0.0,11.52,100.0,0.45
2017-06-30 05:00:00,20.02,12.03,98.29,0.72
2017-06-30 06:00:00,111.57,13.58,91.94,1.13
2017-06-30 07:00:00,239.48,15.67,78.81,1.02
2017-06-30 08:00:00,414.12,18.4,60.81,0.75
2017-06-30 09:00:00,540.28,20.49,49.95,0.82
2017-06-30 10:00:00,570.2,21.79,45.33,0.91
2017-06-30 11:00:00,609.67,22.0,44.95,0.94
2017-06-30 12:00:00,546.12,21.4,47.58,0.85
2017-06-30 13:00:00,422.05,20.09,54.03,0.68
2017-06-30 14:00:00,330.95,18.75,61.34,0.57
2017-06-30 15:00:00,264.52,17.58,68.13,0.42
2017-06-30 16:00:00,142.9,16.41,75.98,0.29
2017-06-30 17:00:00,41.65,15.29,84.7,0.34
2017-06-30 18:00:00,0.0,14.38,92.58,0.43
2017-06-30 19:00:00,0.0,14.04,95.34,0.49
2017-06-30 20:00:00,0.0,13.75,96.74,0.66
2017-06-30 21:00:00,0.0,13.5,97.69,1.0
2017-06-30 22:00:00,0.0,13.25,98.06,1.14
2017-06-30 23:00:00,0.0,13.03,98.03,1.04
2017-07-01 00:00:00,0.0,13.03,97.58,0.83
2017-07-01 01:00:00,0.0,12.92,97.16,0.62
2017-07-01 02:00:00,0.0,12.65,97.06,0.54
2017-07-01 03:00:00,0.0,12.41,97.08,0.61
2017-07-01 04:00:00,0.0,12.15,97.27,0.6
2017-07-01 05:00:00,22.02,12.22,96.54,0.66
2017-07-01 06:00:00,110.18,13.26,91.32,0.92
2017-07-01 07:00:00,221.65,14.99,79.99,0.88
2017-07-01 08:00:00,400.85,17.13,65.42,0.74
2017-07-01 09:00:00,530.2,18.45,57.8,0.77
2017-07-01 10:00:00,618.0,18.84,55.96,0.89
2017-07-01 11:00:00,494.5,18.54,57.85,0.94
2017-07-01 12:00:00,524.45,18.09,60.8,0.93
2017-07-01 13:00:00,434.88,17.52,64.3,0.83
2017-07-01 14:00:00,434.0,17.1,67.4,0.69
2017-07-01 15:00:00,202.85,16.55,71.23,0.53
2017-07-01 16:00:00,116.8,15.68,77.17,0.42
2017-07-01 17:00:00,38.4,14.61,85.21,0.3
2017-07-01 18:00:00,0.0,13.77,92.29,0.16
2017-07-01 19:00:00,0.0,13.51,94.76,0.13
2017-07-01 20:00:00,0.0,13.36,95.99,0.28
2017-07-01 21:00:00,0.0,13.18,96.64,0.39
2017-07-01 22:00:00,0.0,12.86,97.33,0.44
2017-07-01 23:00:00,0.0,12.3,98.7,0.38
2017-07-02 00:00:00,0.0,11.67,99.81,0.35
2017-07-02 01:00:00,0.0,11.27,100.0,0.36
2017-07-02 02:00:00,0.0,11.05,100.0,0.4
2017-07-02 03:00:00,0.0,10.92,99.42,0.43
2017-07-02 04:00:00,0.0,10.98,98.25,0.39
2017-07-02 05:00:00,28.9,11.4,96.48,0.31
2017-07-02 06:00:00,185.88,13.36,89.2,0.54
2017-07-02 07:00:00,388.42,15.88,69.95,0.63
2017-07-02 08:00:00,579.38,18.45,55.31,0.61
2017-07-02 09:00:00,754.17,20.35,47.64,0.79
2017-07-02 10:00:00,846.12,21.47,44.08,0.98
2017-07-02 11:00:00,886.28,21.84,43.24,1.1
2017-07-02 12:00:00,896.25,21.66,44.57,1.12
2017-07-02 13:00:00,669.35,20.7,48.57,1.16
2017-07-02 14:00:00,430.8,19.29,54.8,1.27
2017-07-02 15:00:00,268.38,17.93,61.74,1.39
2017-07-02 16:00:00,140.68,16.6,69.31,1.47
2017-07-02 17:00:00,53.2,15.23,78.44,1.41
2017-07-02 18:00:00,0.0,14.08,87.41,1.2
2017-07-02 19:00:00,0.0,13.51,91.98,1.14
2017-07-02 20:00:00,0.0,13.14,94.29,1.03
2017-07-02 21:00:00,0.0,12.92,93.86,0.94
2017-07-02 22:00:00,0.0,12.54,93.68,0.55
2017-07-02 23:00:00,0.0,11.69,94.54,0.19
2017-07-03 00:00:00,0.0,10.99,95.81,0.18
2017-07-03 01:00:00,0.0,10.67,95.6,0.18
2017-07-03 02:00:00,0.0,10.44,94.6,0.16
2017-07-03 03:00:00,0.0,9.96,95.06,0.12
2017-07-03 04:00:00,0.0,9.55,95.43,0.09
2017-07-03 05:00:00,27.9,9.97,94.57,0.06
2017-07-03 06:00:00,171.6,13.14,80.96,0.36
2017-07-03 07:00:00,352.6,16.09,58.08,0.85
2017-07-03 08:00:00,535.25,18.78,44.37,1.07
2017-07-03 09:00:00,640.25,20.78,38.4,1.22
2017-07-03 10:00:00,693.17,22.32,35.15,1.24
2017-07-03 11:00:00,653.0,23.22,33.93,1.22
2017-07-03 12:00:00,639.38,23.46,34.61,1.14
2017-07-03 13:00:00,515.95,22.81,37.65,0.97
2017-07-03 14:00:00,244.93,21.33,43.34,0.79
2017-07-03 15:00:00,104.93,19.26,51.87,0.71
2017-07-03 16:00:00,74.03,17.38,61.56,0.68
2017-07-03 17:00:00,25.35,15.68,72.31,0.61
2017-07-03 18:00:00,0.0,14.34,82.79,0.48
2017-07-03 19:00:00,0.0,13.7,88.38,0.5
2017-07-03 20:00:00,0.0,13.37,91.73,0.51
2017-07-03 21:00:00,0.0,13.15,93.87,0.5
2017-07-03 22:00:00,0.0,12.87,95.51,0.45
2017-07-03 23:00:00,0.0,12.48,96.54,0.36
2017-07-04 00:00:00,0.0,12.04,97.12,0.34
2017-07-04 01:00:00,0.0,11.7,96.93,0.31
2017-07-04 02:00:00,0.0,11.44,96.55,0.2
2017-07-04 03:00:00,0.0,11.15,96.35,0.03
2017-07-04 04:00:00,0.0,10.81,96.45,0.14
2017-07-04 05:00:00,24.8,11.1,95.73,0.21
2017-07-04 06:00:00,131.05,13.16,80.73,0.76
2017-07-04 07:00:00,293.1,15.11,61.55,0.98
2017-07-04 08:00:00,505.85,17.08,49.82,0.81
2017-07-04 09:00:00,652.58,18.92,44.26,0.5
2017-07-04 10:00:00,614.03,20.21,41.79,0.34
2017-07-04 11:00:00,600.35,20.6,42.0,0.34
2017-07-04 12:00:00,344.17,20.48,43.52,0.41
2017-07-04 13:00:00,169.1,19.84,46.44,0.5
2017-07-04 14:00:00,190.02,18.88,50.81,0.77
2017-07-04 15:00:00,131.1,17.75,56.23,1.13
2017-07-04 16:00:00,70.93,16.69,62.89,1.37
2017-07-04 17:00:00,29.35,15.53,72.24,1.34
2017-07-04 18:00:00,0.0,13.9,83.64,1.05
2017-07-04 19:00:00,0.0,12.83,89.49,0.92
2017-07-04 20:00:00,0.0,12.14,93.64,0.68
2017-07-04 21:00:00,0.0,11.63,95.78,0.52
2017-07-04 22:00:00,0.0,11.31,96.42,0.56
2017-07-04 23:00:00,0.0,10.97,97.03,0.55
2017-07-05 00:00:00,0.0,10.79,96.86,0.5
2017-07-05 01:00:00,0.0,10.66,96.25,0.34
2017-07-05 02:00:00,0.0,10.29,96.91,0.14
2017-07-05 03:00:00,0.0,9.86,98.28,0.06
2017-07-05 04:00:00,0.0,9.52,99.19,0.14
2017-07-05 05:00:00,30.48,9.99,96.94,0.32
2017-07-05 06:00:00,206.9,12.19,87.32,0.42
2017-07-05 07:00:00,444.5,15.97,54.66,0.5
2017-07-05 08:00:00,633.78,18.95,37.44,1.15
2017-07-05 09:00:00,793.0,20.92,32.25,1.54
2017-07-05 10:00:00,865.3,22.47,30.29,1.74
2017-07-05 11:00:00,830.45,23.54,30.13,1.86
2017-07-05 12:00:00,708.38,23.73,32.08,1.88
2017-07-05 13:00:00,581.47,22.53,37.57,1.8
2017-07-05 14:00:00,354.55,20.46,46.29,1.72
2017-07-05 15:00:00,277.12,18.21,56.95,1.67
2017-07-05 16:00:00,152.38,16.36,67.48,1.62
2017-07-05 17:00:00,51.03,14.83,78.05,1.67
2017-07-05 18:00:00,0.0,13.64,87.62,1.71
2017-07-05 19:00:00,0.0,13.03,93.07,1.76
2017-07-05 20:00:00,0.0,12.76,94.98,1.35
2017-07-05 21:00:00,0.0,12.34,94.72,0.95
2017-07-05 22:00:00,0.0,11.78,94.29,0.63
2017-07-05 23:00:00,0.0,11.48,91.36,0.33
2017-07-06 00:00:00,0.0,11.02,89.77,0.36
2017-07-06 01:00:00,0.0,10.45,89.34,0.45
2017-07-06 02:00:00,0.0,10.03,88.39,0.43
2017-07-06 03:00:00,0.0,9.67,88.58,0.3
2017-07-06 04:00:00,0.0,9.0,91.44,0.37
2017-07-06 05:00:00,20.95,8.86,94.55,0.51
2017-07-06 06:00:00,109.28,10.95,86.59,0.95
2017-07-06 07:00:00,226.43,14.09,67.9,1.3
2017-07-06 08:00:00,404.45,17.31,50.25,1.54
2017-07-06 09:00:00,599.28,19.63,41.62,1.67
2017-07-06 10:00:00,864.92,21.4,37.2,1.69
2017-07-06 11:00:00,756.58,22.49,35.52,1.61
2017-07-06 12:00:00,683.7,22.52,36.69,1.48
2017-07-06 13:00:00,653.75,21.74,40.33,1.38
2017-07-06 14:00:00,549.17,20.26,46.31,1.45
2017-07-06 15:00:00,380.77,18.38,54.82,1.66
2017-07-06 16:00:00,200.43,16.59,64.67,1.86
2017-07-06 17:00:00,74.4,15.04,75.68,1.92
2017-07-06 18:00:00,0.0,13.81,85.6,1.77
2017-07-06 19:00:00,0.0,13.26,91.1,1.68
2017-07-06 20:00:00,0.0,13.04,93.96,1.48
2017-07-06 21:00:00,0.0,12.91,95.02,1.25
2017-07-06 22:00:00,0.0,12.71,95.86,0.98
2017-07-06 23:00:00,0.0,12.45,96.57,0.85
2017-07-07 00:00:00,0.0,12.18,97.17,0.75
2017-07-07 01:00:00,0.0,12.03,96.92,0.78
2017-07-07 02:00:00,0.0,11.77,97.28,0.94
2017-07-07 03:00:00,0.0,11.3,98.57,0.95
2017-07-07 04:00:00,0.0,10.83,99.31,1.0
2017-07-07 05:00:00,20.38,11.06,97.65,1.32
2017-07-07 06:00:00,103.88,11.97,92.92,1.63
2017-07-07 07:00:00,229.18,13.86,81.16,1.67
2017-07-07 08:00:00,355.42,16.19,67.47,1.89
2017-07-07 09:00:00,435.55,18.21,59.19,2.03
2017-07-07 10:00:00,516.6,19.1,55.63,1.94
2017-07-07 11:00:00,524.53,19.34,55.3,1.75
2017-07-07 12:00:00,591.83,18.58,59.07,1.53
2017-07-07 13:00:00,474.77,17.46,64.72,1.4
2017-07-07 14:00:00,385.55,16.54,69.59,1.43
2017-07-07 15:00:00,259.9,15.65,74.65,1.54
2017-07-07 16:00:00,143.32,14.77,80.5,1.73
2017-07-07 17:00:00,46.78,13.92,87.11,1.8
2017-07-07 18:00:00,0.0,13.07,93.38,1.56
2017-07-07 19:00:00,0.0,12.66,95.73,1.57
2017-07-07 20:00:00,0.0,12.48,96.59,1.4
2017-07-07 21:00:00,0.0,12.46,96.34,1.25
2017-07-07 22:00:00,0.0,12.34,96.67,1.19
2017-07-07 23:00:00,0.0,12.17,97.29,1.21
2017-07-08 00:00:00,0.0,12.01,97.58,1.14
2017-07-08 01:00:00,0.0,11.85,97.55,1.1
2017-07-08 02:00:00,0.0,11.71,97.57,1.07
2017-07-08 03:00:00,0.0,11.54,97.71,1.03
2017-07-08 04:00:00,0.0,11.3,97.97,1.01
2017-07-08 05:00:00,20.27,11.29,97.64,1.03
2017-07-08 06:00:00,115.55,12.01,94.93,1.22
2017-07-08 07:00:00,256.95,12.85,90.13,1.47
2017-07-08 08:00:00,379.35,13.58,84.51,1.71
2017-07-08 09:00:00,466.08,14.36,77.44,1.9
2017-07-08 10:00:00,541.8,15.03,73.16,2.0
2017-07-08 11:00:00,574.95,15.76,69.91,2.08
2017-07-08 12:00:00,501.92,16.24,68.14,2.12
2017-07-08 13:00:00,288.67,16.33,68.54,2.12
2017-07-08 14:00:00,199.38,15.92,72.03,2.11
2017-07-08 15:00:00,105.0,15.18,77.79,2.06
2017-07-08 16:00:00,60.47,14.31,84.98,1.9
